degree, numerator, denominator exponent
865, 299177187432912312048525148191830347541115904414497017693645986181552323889903575426707094404162358834784094642683737528688714281173678509371267680948496461797307977940199267497876482310184599305571731522491566553748753901946905845271973371336084109128009527827907065973823667417426669212129587626885003313622495533867578559257029946282943511107968699917071769978499992149877084143974317852100823282485607073928528861788243525000435734660485140515762988828433854211495345242120760547250849957755987907248570557147637,1727
866, -17317995029608416911122823182911000799419298280542471162442816186602755180426837902409745474031379687731781498208413698463445919986352696560245535618872774262156978110849,576
867, -1668407748638119224327161624304148592941599570570543614349567653008857106682393770376224966342617778257573029001661563822562666102027812625969686784750574607925030129270389871376281915302097811670083713585027764947253758641652730414495990666859634648910830935402278140721378036670334248606865809231528460056175133864038196268268790433126113546708605813245588523510653121110512121371152634261809968622330734932095375925977990778233711879501005599651198766729858221103267416879148621358860559078187005175856371724966285,1731
868, 175191344278472051443935606250920144744053729315298976120992211969587,244
869, -44653364122195302743037998697844999405868359559215328158158875567784058004206506235095489536594559914108166938905087605180370306802719076873255401863045261231264904279997246497673772845626140896734789911261536816770670915859090569042782569648334346756030436840696778944694191033024440794603314557638400822676715701415709698242977773555260322897092259125368603072971766255800696065407193347823330857678756012994793047889750523474260374717504489442453558067190775732445309197321684959847681445786899712027665913166072003,1734
870, -38006669457336756377343815564456876113763510877547067076811689724522257947272311731456005073119252284652067949589924942188348243455606066744527240499604065833710333595409,578
871, 4190839428745853584784109022214490370612191937928473800970172754077574403435634044728346920597548960244477414070598398367639106315196409907839109210484226784780621240970829426528645901310006247296082874342998799945908802550443847981460497236780652597618718297423732380166700534485958162959058206439700617092290263617885691654608699377254194584634291919868146557283860089481383918592996875477954716620771637123918010923153527392580535972261538703383279538688870305395971889047343260669218038823534393814307945584250070587,1739
872, -944644721728901227802601277373,114
873, 18076089232576664551411542995948035877332414872748437666249155685685025752272058303230582800229337770099531589934811408353176750888865741831353815309643177661307214846620433243434821979685925887772698394698188312062105724114141492304926830438138647530443090475049569329952288929493863472127236643840723200289237740342533794121910365889737832252002480135124452208040850758853238916962853054763318755519509372419288829011659140566346240408198149012382278378442632368707380122325278365464684578712926235794789527638064967511,1742
874, 260596527461966445175329941088494329868395286132532546636942747199532069048560704156080936692477935117221806357837074283007173226156810751930643395415672495084424857075761,579
875, -781033820583929046504456227482150017177427742737149315529235659856702845914857963382517334859028567690198755108143100065931794195683628209461885986799746754704984425040887123370261950785761921700712910855133058102318953687211392992365165090307715809777328839627292899008752350086749307462870409401404252971667322207129223228910690519143998541131240386014132358538285771776605577322773154466596230965464334792510292949030752475640494624641720929883941247479864217795578904356692427325357969330655379588197335667339900386989,1746
876, -6187409211409139689596179910141591553524615976528226289651756738800673,246
877, -2256983104914565355604876989412807228762530992585265287084702278257479017240185024287783902905745696044407032791801772067356227959754000615403439303171317563480686845181638601309090688278373024730654532785751181126501996730717490516474962670370663444873315041823774380086735072724152619698324209930223329291455544440437772694166602114959142443090991605606657540814767893342800784225221245567306708339091637720364686518881715001449813634965460427007347653959276098071048601016652628506616973415704983963116475198117801585463,1749
878, -564871559893079228638502651589671251941524135261940389370613754858287196226131241981487344237341303881034651177625590903091089448498574102243783890448070061954444368261693,583
